animal_id,start_sample,start_s,start_min,end_s,hr,rr_std,n_beats,mains_ratio,passes_gate,within_120s_of_annotation
112,2495000,2495.0,41.583,2525.0,237.7,208.1,89,0.1113,False,False
112,2500000,2500.0,41.667,2530.0,123.2,1069.2,61,0.037,False,False
112,2505000,2505.0,41.75,2535.0,124.4,1077.5,61,0.0255,False,False
112,2510000,2510.0,41.833,2540.0,118.5,1191.7,59,0.0793,False,False
112,2515000,2515.0,41.917,2545.0,130.3,980.7,60,0.3049,False,False
112,2520000,2520.0,42.0,2550.0,94.0,1007.0,39,1.1651,False,False
112,2525000,2525.0,42.083,2555.0,104.3,936.6,45,0.8304,False,False
112,2530000,2530.0,42.167,2560.0,135.4,659.9,56,1.4611,False,False
112,2535000,2535.0,42.25,2565.0,128.8,1076.7,55,0.7249,False,False
112,2540000,2540.0,42.333,2570.0,89.7,1600.4,45,0.3919,False,False
112,2545000,2545.0,42.417,2575.0,61.5,1444.1,29,0.1522,False,False
112,2550000,2550.0,42.5,2580.0,60.5,1458.9,31,1.5402,False,False
112,2555000,2555.0,42.583,2585.0,76.8,1416.2,33,1.8167,False,False
112,2560000,2560.0,42.667,2590.0,113.4,721.1,32,3.0545,False,False
112,2565000,2565.0,42.75,2595.0,84.1,991.1,34,4.6045,False,False
112,2570000,2570.0,42.833,2600.0,77.7,1296.3,28,3.3862,False,False
112,2575000,2575.0,42.917,2605.0,95.3,959.1,47,4.9357,False,False
112,2580000,2580.0,43.0,2610.0,101.6,868.8,47,4.6497,False,False
112,2585000,2585.0,43.083,2615.0,99.4,829.7,45,5.3558,False,False
112,2590000,2590.0,43.167,2620.0,92.3,757.9,45,3.5544,False,False
112,2595000,2595.0,43.25,2625.0,110.4,657.7,46,3.8863,False,False
112,2600000,2600.0,43.333,2630.0,86.3,1170.1,43,2.9239,False,False
112,2605000,2605.0,43.417,2635.0,107.4,1017.1,51,2.7289,False,False
112,2610000,2610.0,43.5,2640.0,107.9,995.4,51,2.001,False,False
112,2615000,2615.0,43.583,2645.0,149.8,740.2,62,2.2701,False,False
112,2620000,2620.0,43.667,2650.0,125.1,953.9,54,2.4949,False,False
112,2625000,2625.0,43.75,2655.0,117.5,1059.1,57,2.6226,False,False
112,2630000,2630.0,43.833,2660.0,117.9,934.8,59,3.0722,False,False
112,2635000,2635.0,43.917,2665.0,108.2,967.2,52,3.7526,False,False
112,2640000,2640.0,44.0,2670.0,115.0,651.2,43,2.8937,False,False
112,2645000,2645.0,44.083,2675.0,84.8,837.6,40,2.7821,False,False
112,2650000,2650.0,44.167,2680.0,83.4,980.4,42,2.5776,False,False
112,2655000,2655.0,44.25,2685.0,87.0,1040.1,42,2.3137,False,False
112,2660000,2660.0,44.333,2690.0,82.9,1068.2,37,1.8066,False,False
112,2665000,2665.0,44.417,2695.0,67.2,1331.0,34,1.5205,False,False
112,2670000,2670.0,44.5,2700.0,72.8,1288.4,36,1.3217,False,False
112,2675000,2675.0,44.583,2705.0,79.7,1255.4,34,1.2389,False,False
112,2680000,2680.0,44.667,2710.0,85.2,1173.1,38,1.0688,False,False
112,2685000,2685.0,44.75,2715.0,110.6,751.1,48,0.6377,False,False
112,2690000,2690.0,44.833,2720.0,112.7,1021.0,56,0.6768,False,False
112,2695000,2695.0,44.917,2725.0,118.6,950.1,49,0.413,False,False
112,2700000,2700.0,45.0,2730.0,119.9,766.4,60,0.3131,False,False
112,2705000,2705.0,45.083,2735.0,152.5,693.0,75,0.9045,False,False
112,2710000,2710.0,45.167,2740.0,165.9,658.8,83,1.6107,False,False
112,2715000,2715.0,45.25,2745.0,168.0,855.9,79,1.8652,False,False
112,2720000,2720.0,45.333,2750.0,208.0,572.9,82,3.8478,False,False
112,2725000,2725.0,45.417,2755.0,161.8,636.8,78,3.167,False,False
112,2730000,2730.0,45.5,2760.0,148.6,575.6,62,1.7169,False,False
112,2735000,2735.0,45.583,2765.0,144.3,888.9,65,1.1452,False,False
112,2740000,2740.0,45.667,2770.0,118.4,1076.8,57,1.2277,False,False
112,2745000,2745.0,45.75,2775.0,128.4,1172.0,64,1.0182,False,False
112,2750000,2750.0,45.833,2780.0,145.5,1109.5,72,2.27,False,False
112,2755000,2755.0,45.917,2785.0,162.5,914.9,81,3.5509,False,False
112,2760000,2760.0,46.0,2790.0,217.3,736.8,104,2.0799,False,False
112,2765000,2765.0,46.083,2795.0,333.2,332.5,131,22.9801,False,False
112,2770000,2770.0,46.167,2800.0,326.6,518.3,154,15.9812,False,False
112,2775000,2775.0,46.25,2805.0,578.5,154.0,177,14.6117,False,False
112,2780000,2780.0,46.333,2810.0,423.3,343.3,165,11.7149,False,False
112,2785000,2785.0,46.417,2815.0,389.6,354.2,164,7.018,False,False
112,2790000,2790.0,46.5,2820.0,328.8,575.2,161,7.951,False,False
112,2795000,2795.0,46.583,2825.0,473.0,316.6,158,6.4021,False,False
112,2800000,2800.0,46.667,2830.0,295.3,704.6,145,6.8784,False,False
112,2805000,2805.0,46.75,2835.0,240.3,563.1,116,7.1491,False,False
112,2810000,2810.0,46.833,2840.0,224.2,542.8,113,12.0674,False,False
112,2815000,2815.0,46.917,2845.0,236.2,311.1,119,174.3429,False,False
112,2820000,2820.0,47.0,2850.0,245.2,324.6,122,155.4833,False,False
112,2825000,2825.0,47.083,2855.0,278.0,231.0,139,162.5723,False,False
112,2830000,2830.0,47.167,2860.0,240.1,372.2,121,121.3058,False,False
112,2835000,2835.0,47.25,2865.0,250.2,394.8,126,20.8365,False,False
112,2840000,2840.0,47.333,2870.0,261.4,472.5,130,19.8364,False,False
112,2845000,2845.0,47.417,2875.0,258.1,418.1,130,19.9809,False,False
112,2850000,2850.0,47.5,2880.0,273.0,392.5,130,19.6002,False,False
112,2855000,2855.0,47.583,2885.0,270.2,397.4,134,20.3893,False,False
112,2860000,2860.0,47.667,2890.0,256.3,352.8,127,40.9707,False,False
112,2865000,2865.0,47.75,2895.0,242.7,288.3,121,187.1982,False,False
112,2870000,2870.0,47.833,2900.0,239.5,259.6,118,217.1706,False,False
112,2875000,2875.0,47.917,2905.0,259.1,231.6,130,172.2728,False,False
112,2880000,2880.0,48.0,2910.0,246.0,275.7,123,192.8354,False,False
112,2885000,2885.0,48.083,2915.0,249.7,256.4,124,170.0482,False,False
112,2890000,2890.0,48.167,2920.0,258.0,231.5,126,182.7446,False,False
112,2895000,2895.0,48.25,2925.0,254.9,240.7,127,166.9697,False,False
112,2900000,2900.0,48.333,2930.0,268.2,244.9,135,145.7055,False,False
112,2905000,2905.0,48.417,2935.0,268.4,243.7,133,136.2875,False,False
112,2910000,2910.0,48.5,2940.0,278.3,225.4,140,140.298,False,False
112,2915000,2915.0,48.583,2945.0,272.7,263.8,133,139.0397,False,False
112,2920000,2920.0,48.667,2950.0,294.8,217.2,148,127.3273,False,False
112,2925000,2925.0,48.75,2955.0,279.2,331.6,140,34.5607,False,False
112,2930000,2930.0,48.833,2960.0,292.3,368.6,146,18.1623,False,False
112,2935000,2935.0,48.917,2965.0,311.6,566.5,141,10.5628,False,False
112,2940000,2940.0,49.0,2970.0,444.4,178.4,157,15.2789,False,False
112,2945000,2945.0,49.083,2975.0,374.5,233.6,162,10.0759,False,False
112,2950000,2950.0,49.167,2980.0,294.5,303.3,148,9.2136,False,False
112,2955000,2955.0,49.25,2985.0,324.0,248.3,159,7.4532,False,False
112,2960000,2960.0,49.333,2990.0,316.7,246.5,158,5.7993,False,False
112,2965000,2965.0,49.417,2995.0,323.4,422.6,160,6.4534,False,False
